Doc Name,Bill NO.,Doc URL"
                                    THE GENERAL APPROPRIATION ACT FOR THE 2021-2022 FISCAL YEAR.
                                ",HB1085,https://www.arkleg.state.ar.us/Acts/FTPDocument?path=%2FACTS%2F2021R%2FPublic%2F&file=1.pdf&ddBienniumSession=2021%2F2021R"
                                    AN ACT FOR THE ARKANSAS HOUSE OF REPRESENTATIVES OF THE NINETY-THIRD GENERAL ASSEMBLY APPROPRIATION FOR THE 2020-2021 FISCAL YEAR.
                                ",HB1001,https://www.arkleg.state.ar.us/Acts/FTPDocument?path=%2FACTS%2F2021R%2FPublic%2F&file=2.pdf&ddBienniumSession=2021%2F2021R"
                                    AN ACT FOR THE EXPENSES FOR THE ARKANSAS SENATE OF THE NINETY-THIRD GENERAL ASSEMBLY APPROPRIATION FOR THE 2021 FISCAL YEAR.
                                ",SB1,https://www.arkleg.state.ar.us/Acts/FTPDocument?path=%2FACTS%2F2021R%2FPublic%2F&file=3.pdf&ddBienniumSession=2021%2F2021R"
                                    AN ACT FOR THE ARKANSAS CATFISH PROMOTION BOARD APPROPRIATION FOR THE 2021-2022 FISCAL YEAR.
                                ",SB37,https://www.arkleg.state.ar.us/Acts/FTPDocument?path=%2FACTS%2F2021R%2FPublic%2F&file=4.pdf&ddBienniumSession=2021%2F2021R"
                                    AN ACT FOR THE ARKANSAS BEEF COUNCIL APPROPRIATION FOR THE 2021-2022 FISCAL YEAR.
                                ",SB39,https://www.arkleg.state.ar.us/Acts/FTPDocument?path=%2FACTS%2F2021R%2FPublic%2F&file=5.pdf&ddBienniumSession=2021%2F2021R"
                                    AN ACT FOR THE ARKANSAS MINORITY HEALTH INITIATIVE OF THE DEPARTMENT OF HEALTH - ARKANSAS MINORITY HEALTH COMMISSION -  APPROPRIATION FOR THE 2021-2022 FISCAL YEAR.
                                ",SB49,https://www.arkleg.state.ar.us/Acts/FTPDocument?path=%2FACTS%2F2021R%2FPublic%2F&file=6.pdf&ddBienniumSession=2021%2F2021R"
                                    AN ACT FOR THE DEPARTMENT OF COMMERCE - DIVISION OF AERONAUTICS APPROPRIATION FOR THE 2021-2022 FISCAL YEAR.
                                ",SB58,https://www.arkleg.state.ar.us/Acts/FTPDocument?path=%2FACTS%2F2021R%2FPublic%2F&file=7.pdf&ddBienniumSession=2021%2F2021R"
                                    AN ACT FOR THE AUDITOR OF STATE - CONTINUING EDUCATION OF LOCAL OFFICIALS APPROPRIATION FOR THE 2021-2022 FISCAL YEAR.
                                ",SB94,https://www.arkleg.state.ar.us/Acts/FTPDocument?path=%2FACTS%2F2021R%2FPublic%2F&file=8.pdf&ddBienniumSession=2021%2F2021R"
                                    AN ACT FOR THE ARKANSAS SENATE APPROPRIATION FOR THE 2021-2022 FISCAL YEAR.
                                ",SB175,https://www.arkleg.state.ar.us/Acts/FTPDocument?path=%2FACTS%2F2021R%2FPublic%2F&file=9.pdf&ddBienniumSession=2021%2F2021R"
                                    AN ACT FOR THE DEPARTMENT OF FINANCE AND ADMINISTRATION - CHILD SUPPORT ENFORCEMENT APPROPRIATION FOR THE 2021-2022 FISCAL YEAR.
                                ",HB1070,https://www.arkleg.state.ar.us/Acts/FTPDocument?path=%2FACTS%2F2021R%2FPublic%2F&file=10.pdf&ddBienniumSession=2021%2F2021R"
                                    AN ACT FOR THE ARKANSAS WHEAT PROMOTION BOARD APPROPRIATION FOR THE 2021-2022 FISCAL YEAR.
                                ",HB1073,https://www.arkleg.state.ar.us/Acts/FTPDocument?path=%2FACTS%2F2021R%2FPublic%2F&file=11.pdf&ddBienniumSession=2021%2F2021R"
                                    AN ACT FOR THE ARKANSAS SOYBEAN PROMOTION BOARD APPROPRIATION FOR THE 2021-2022 FISCAL YEAR.
                                ",HB1074,https://www.arkleg.state.ar.us/Acts/FTPDocument?path=%2FACTS%2F2021R%2FPublic%2F&file=12.pdf&ddBienniumSession=2021%2F2021R"
                                    AN ACT FOR THE ARKANSAS CORN AND GRAIN SORGHUM PROMOTION BOARD APPROPRIATION FOR THE 2021-2022 FISCAL YEAR.
                                ",HB1075,https://www.arkleg.state.ar.us/Acts/FTPDocument?path=%2FACTS%2F2021R%2FPublic%2F&file=13.pdf&ddBienniumSession=2021%2F2021R"
                                    AN ACT FOR THE DEPARTMENT OF EDUCATION - MARTIN LUTHER KING, JR. COMMISSION APPROPRIATION FOR THE 2021-2022 FISCAL YEAR.
                                ",HB1079,https://www.arkleg.state.ar.us/Acts/FTPDocument?path=%2FACTS%2F2021R%2FPublic%2F&file=14.pdf&ddBienniumSession=2021%2F2021R"
                                    AN ACT FOR THE DEPARTMENT OF HEALTH - HEALTH SERVICES PERMIT AGENCY APPROPRIATION FOR THE 2021-2022 FISCAL YEAR.
                                ",HB1095,https://www.arkleg.state.ar.us/Acts/FTPDocument?path=%2FACTS%2F2021R%2FPublic%2F&file=15.pdf&ddBienniumSession=2021%2F2021R"
                                    AN ACT FOR THE OFFICE OF THE TREASURER OF STATE - ANIMAL RESCUE SHELTERS APPROPRIATION FOR THE 2021-2022 FISCAL YEAR.
                                ",HB1126,https://www.arkleg.state.ar.us/Acts/FTPDocument?path=%2FACTS%2F2021R%2FPublic%2F&file=16.pdf&ddBienniumSession=2021%2F2021R"
                                    AN ACT FOR THE ARKANSAS GOVERNOR'S MANSION COMMISSION APPROPRIATION FOR THE 2021-2022 FISCAL YEAR.
                                ",HB1133,https://www.arkleg.state.ar.us/Acts/FTPDocument?path=%2FACTS%2F2021R%2FPublic%2F&file=17.pdf&ddBienniumSession=2021%2F2021R"
                                    TO AMEND THE NAME OF THE BOARD OF TRUSTEES OF ARKANSAS STATE UNIVERSITY; TO ABOLISH THE BOARD OF TRUSTEES OF HENDERSON STATE UNIVERSITY; TO AMEND THE BOARD OF ARKANSAS STATE UNIVERSITY MEMBERS; AND TO DECLARE AN EMERGENCY.
                                ",SB116,https://www.arkleg.state.ar.us/Acts/FTPDocument?path=%2FACTS%2F2021R%2FPublic%2F&file=18.pdf&ddBienniumSession=2021%2F2021R"
                                    TO SUBSTITUTE ""ARKANSAS STATE UNIVERSITY THREE RIVERS"" FOR ""COLLEGE OF THE OUACHITAS"" IN THE ARKANSAS CODE.
                                ",SB115,https://www.arkleg.state.ar.us/Acts/FTPDocument?path=%2FACTS%2F2021R%2FPublic%2F&file=19.pdf&ddBienniumSession=2021%2F2021R"
                                    TO AMEND THE LAW CONCERNING THE TERMINATION PERIOD REQUIRED FOR RETIREMENT UNDER THE ARKANSAS PUBLIC EMPLOYEES' RETIREMENT SYSTEM; AND TO DECLARE AN EMERGENCY.
                                ",SB162,https://www.arkleg.state.ar.us/Acts/FTPDocument?path=%2FACTS%2F2021R%2FPublic%2F&file=20.pdf&ddBienniumSession=2021%2F2021R